143614110;2303.58
295691555;2828.51
210967240;2910.9
254958986;2151.79
238857690;2398.08
222658474;1858.6
287423763;2706.07
255769675;2720.41
174061708;1635.03
135496633;1888.29
129204281;2686.76
270433152;2411.22
270873730;2426.7
199779507;1713.83
260094411;2133.77
185748600;1704.44
181212603;1784.84
140927660;1946.32
173091324;1902.35
152859559;1722.51
145961225;2922.92
151338283;2949.61
258359102;1548.32
255248288;1809.61
246866552;2068.87
223892173;2358.39
221251748;2762.02
237972704;2543.16
150632948;2555.08
239006332;2473.25
234720676;2619.25
158163665;1815.14
179534409;1955.35
119542851;2983.5
174237141;2611.51
257654987;2844.69
257957132;2185.22
136898538;2588.92
299587713;2215.59
155182252;2178.95
284785481;2609.56
128795786;1870.85
177527591;1758.47
252152177;1900.66
135869826;2837.76
102536722;2219.7
243039201;2981.24
115724013;2301.7
216051200;2789.82
124365790;1548.02
152258489;2197.89
284504193;1887.03
268568951;1500.83
255524081;2385.0
204581951;2572.36
251131210;2596.54
106087212;2482.84
228596181;2816.51
294846345;2924.36
266852337;2514.03
101364153;1609.26
293138751;2146.03
212776851;2390.21
132576080;2973.11
284476034;2704.6
279863870;2578.07
166296424;1796.03
190300379;2504.63
184679093;1965.51
198676829;1526.86
165943606;2809.28
167224400;1888.15
198003170;2872.94
294120807;1843.82
137733815;2580.75
162360165;1846.36
247823814;1592.02
172720608;2068.53
100757146;1794.61
198184383;1766.59
167678645;2502.11
185256390;1613.71
159875425;2216.49
124114759;2221.46
294394680;2861.36
256262358;2343.65
134192871;2359.67
205810294;2920.56
164277464;1895.88
144986901;2140.59
165792297;2549.03
141268515;2415.07
174590045;2451.98
265436055;1531.21
168498974;2569.21
270536973;1555.24
292609732;2074.55
291060529;2521.46
267699723;2798.86
148684843;2845.32
226898619;2965.49
240356231;2635.35
145906684;1589.12
254957151;2936.31
231995501;1745.16
136983197;2663.97
189026176;2665.52
178213584;2317.05
125854136;2721.15
197738603;2927.05
173087299;2971.96
125458572;2385.13
266692676;2938.03
268379309;1653.79
137008684;2655.93
155342586;1933.99
180841148;1652.98
128816834;1938.87
221524261;2997.39
114939827;1956.23
181130300;2272.38
214617842;1519.2
133849883;1596.21
271688465;2962.35
124436135;1846.56
269456981;1562.95
192606551;1779.04
154239067;2396.22
168505563;2412.62
208197473;2229.47
136569333;1540.19
181064531;2083.23
223881606;2777.01
143242260;2649.33
268905543;2624.22
276698505;2130.83
273335541;2565.7
255860239;1571.25
265994606;1855.91
149485751;2746.67
100080917;1651.03
207818523;2612.21
143156360;2683.11
141277255;2001.91
240129271;2525.29
102070360;2188.03
236137058;1951.14
220574001;1884.06
140369034;2733.38
181495668;2928.02
187361772;2405.02
139586662;1670.74
141915207;2009.17
299104411;1644.49
290748432;1809.93
156232932;2389.88
106631393;2503.66
298626055;2904.42
272128500;2349.16
113117021;1866.25
254826436;1651.78
105626138;2860.68
100275742;1948.74
101651181;2564.81
259203185;2212.66
183348233;2462.57
237431113;2525.24
164054218;1910.12
237843655;1971.06
252016455;1702.51
254452963;1703.44
247258984;2012.49
231376751;2902.85
173407447;2756.81
197790941;1593.05
228290781;1781.94
165998291;1737.52
211004451;1671.18
143762989;1528.33
235713887;2439.97
169283837;1994.38
174726214;2172.07
231026572;1933.63
172212047;2521.42
122740772;2696.22
176165005;2655.94
198805164;2200.82
216892520;2410.4
120604800;2607.1
190227319;2800.16
247577859;2257.17
143464100;2568.45
135613661;2937.83
248884952;1680.59
281213966;2770.7
180605330;2691.23
202667118;2837.62
260236930;2398.17
146351593;2719.93
116453016;2679.98
